cvd;dow;temp.l1;temp.l2;temp.l3;temp.l4;dptp.l1;dptp.l2;dptp.l3;dptp.l4;o3.l1;o3.l2;o3.l3;o3.l4
42;Tuesday;6.466319861;6.042528906;5.746587192;5.649597345;6.42607671;5.997706581;5.845643449;5.705932828;3.956418382;3.641646697;3.24264005;3.094400037
38;Wednesday;6.380285173;6.06421813;5.789820178;5.6632859;6.367549477;6.01300824;5.879529919;5.793231168;3.758979311;3.669536949;3.281588344;3.162977696
42;Thursday;6.307478408;6.076972547;5.837408339;5.631206547;6.251208814;6.022188265;5.908524351;5.880659858;3.6855183;3.68060443;3.324605922;3.134793848
29;Friday;6.195178923;6.081840669;5.88561663;5.645886079;6.173279825;6.021394152;5.937809284;5.889960597;3.581864725;3.683858437;3.37437101;3.063001806
51;Saturday;6.120701311;6.076305786;5.9291388;5.726919943;6.080246175;6.013672172;5.964726314;5.929836758;3.343955812;3.677070843;3.428464031;3.020488689
43;Sunday;6.08152318;6.063633844;5.965112581;5.839307239;6.011195675;5.99849078;5.978956854;6.104812923;3.293154307;3.650627951;3.490129286;2.924897358
49;Monday;6.030684152;6.046913313;5.992941158;5.953277455;5.985384873;5.978325558;5.982675379;6.241239004;3.189802965;3.618220158;3.550654014;2.942214189
37;Tuesday;6.021096619;6.025731468;6.016183142;6.012772313;6.062286594;5.95672096;5.98355517;6.266880694;3.084300799;3.57652892;3.600962883;3.077781099
39;Wednesday;6.064694537;6.003373394;6.034782854;6.06944376;6.12635887;5.941141137;5.983259965;6.270398979;3.050664797;3.526251954;3.636593129;3.264451229
39;Thursday;6.105645943;5.983846272;6.050649054;6.098968588;6.246321322;5.93053335;5.983479298;6.25422169;2.976423795;3.473451405;3.657944553;3.436571983
47;Friday;6.188618727;5.967055445;6.062484412;6.14715797;6.324571361;5.92874627;5.983633865;6.250932157;3.068387306;3.415887313;3.669650224;3.53775594
48;Saturday;6.228808252;5.956189257;6.067768738;6.231333082;6.371668726;5.932597292;5.983071025;6.261524627;3.167781341;3.36596289;3.673861033;3.607148779
41;Sunday;6.251471402;5.948277907;6.070167825;6.266149658;6.409825816;5.93980032;5.979931911;6.300350353;3.206176066;3.324417357;3.669158682;3.698770494
42;Monday;6.294937893;5.94211315;6.07069504;6.287712096;6.454281708;5.949656688;5.978408884;6.283067306;3.241510715;3.287163332;3.653954154;3.813264035
41;Tuesday;6.335372408;5.939142305;6.072816774;6.262974539;6.514548334;5.962421005;5.980428359;6.241979328;3.114236827;3.254301962;3.631910505;3.876963579
51;Wednesday;6.395192295;5.939137433;6.07042743;6.324331642;6.589402287;5.978971725;5.985993266;6.204444018;3.080840912;3.214483474;3.601975404;3.951644728
53;Thursday;6.480330892;5.9435636;6.066182222;6.350370937;6.701616369;6.000134871;5.992749271;6.203248036;3.216240064;3.174719607;3.574545796;3.879130967
36;Friday;6.529438057;5.954260313;6.057824044;6.410284087;6.74260152;6.02850669;5.996273682;6.266988286;3.285106121;3.147142483;3.54079923;3.93230395
46;Saturday;6.611812867;5.968703904;6.045176115;6.474592083;6.832402865;6.059036342;5.994281162;6.364002549;3.375211867;3.126954966;3.502804757;3.961705892
43;Sunday;6.69523503;5.989345659;6.029796066;6.519538836;6.89947129;6.095316803;5.991153157;6.401947049;3.466190285;3.115806159;3.455918227;4.058707057
43;Monday;6.734935621;6.016207502;6.012873;6.551562625;6.929123587;6.135531032;5.991155472;6.384565612;3.485056726;3.11369996;3.411048078;4.009786393
32;Tuesday;6.771083864;6.046014786;5.997375328;6.54564831;6.945616983;6.176785555;5.993009127;6.387485803;3.657920668;3.115225718;3.365525631;4.002402929
42;Wednesday;6.870685772;6.078362444;5.983541079;6.538891844;7.034024903;6.21797922;5.998530218;6.366600423;3.758959527;3.131204647;3.323631069;3.942632523
47;Thursday;6.962226459;6.117521784;5.975812775;6.475311508;7.119623806;6.263900732;6.01436921;6.257834697;3.936314431;3.155875612;3.288960346;3.843037672
49;Friday;7.0164414;6.16246378;5.973284581;6.430650229;7.179355186;6.313913981;6.03253218;6.265004981;4.046354502;3.19411308;3.261129784;3.759001989
62;Saturday;7.087893414;6.210162952;5.974221387;6.414497164;7.248205529;6.365975832;6.052122875;6.287367426;4.270428149;3.240591226;3.23350617;3.775544872
55;Sunday;7.123291841;6.261484767;5.983645826;6.333200331;7.300760089;6.42061117;6.073251758;6.310335877;4.357111135;3.302999601;3.215294342;3.674840964
46;Monday;7.147464947;6.313283684;6.004077043;6.221949243;7.342011258;6.476344329;6.102938958;6.239239249;4.219201961;3.370624583;3.208099517;3.562865677
47;Tuesday;7.146379779;6.364381737;6.028187974;6.214640738;7.319504702;6.532025386;6.136785592;6.231652382;4.157570376;3.427090334;3.198612142;3.634501637
34;Wednesday;7.1144786;6.412827361;6.055396769;6.215431038;7.268009829;6.582990176;6.17116301;6.273448664;4.072355937;3.478153941;3.190263146;3.652746424
37;Thursday;7.106046879;6.456441055;6.081438037;6.272990572;7.227581139;6.627264485;6.206100302;6.311081241;4.022563884;3.522330105;3.178337022;3.731544349
33;Friday;7.141754326;6.497036228;6.10804793;6.303708679;7.247740029;6.665831259;6.239556573;6.372502156;4.052977885;3.562253357;3.172903982;3.667673044
39;Saturday;7.099661841;6.537817927;6.134944572;6.33751421;7.242372203;6.70311688;6.276260828;6.36640187;3.992488969;3.603430492;3.174105172;3.603190162
35;Sunday;7.067118725;6.573211598;6.162343374;6.366656241;7.189448314;6.737263278;6.312496279;6.4106938;3.934532271;3.638908409;3.18637583;3.478943337
46;Monday;7.095522423;6.604008584;6.1903717;6.39078608;7.237632827;6.765033904;6.346105526;6.480975969;3.916809521;3.668705407;3.199940926;3.488239486
48;Tuesday;7.076590375;6.63459364;6.221075772;6.385548618;7.263900253;6.793845764;6.38074602;6.498546622;3.969984399;3.695540448;3.224351018;3.364577495
44;Wednesday;7.073183722;6.661350388;6.259074195;6.316776176;7.273690228;6.821890212;6.423283143;6.422806318;4.021984715;3.724079339;3.25683259;3.282274024
34;Thursday;7.07683838;6.685130375;6.304113979;6.251725671;7.276721411;6.847639518;6.472972423;6.359002147;4.04938293;3.753883391;3.293802422;3.252833937
36;Friday;7.064841088;6.706172326;6.355928556;6.190866435;7.265056544;6.87030344;6.530371092;6.288288802;4.045726385;3.782816212;3.340474374;3.153920697
43;Saturday;7.038405541;6.72313193;6.413008667;6.15068619;7.203570225;6.888561604;6.594256684;6.2344408;4.134886979;3.808061931;3.402731948;2.976542806
35;Sunday;7.01353505;6.734923093;6.471276142;6.164889431;7.143869539;6.898866479;6.655840259;6.298668525;4.219136059;3.835818895;3.470243629;2.945488273
46;Monday;7.005086509;6.741741386;6.530312688;6.181722366;7.124605684;6.901611394;6.717230806;6.327896786;4.252834075;3.865429077;3.542345939;2.926889652
42;Tuesday;7.03424826;6.744971837;6.5850306;6.265362491;7.159209321;6.899972911;6.774795874;6.402547518;4.318973064;3.893275201;3.608243484;3.05739913
31;Wednesday;7.068656405;6.74760791;6.635220382;6.348878729;7.183635177;6.898232107;6.822922906;6.550947543;4.374043026;3.921837058;3.675571511;3.081045866
45;Thursday;7.107937775;6.750365433;6.676672322;6.488105596;7.143049724;6.896102749;6.862796885;6.679603776;4.244727493;3.950309071;3.741333606;3.14634471
64;Friday;7.107184479;6.753989468;6.710659739;6.607149831;7.157992691;6.889432386;6.891630634;6.841640818;4.193551956;3.965910418;3.793481253;3.37110052
33;Saturday;7.121267314;6.755936508;6.738570791;6.704263449;7.178191538;6.882844806;6.909393979;6.998603369;4.184074382;3.974945789;3.843165026;3.431972109
37;Sunday;7.163984801;6.757656306;6.75842677;6.825568269;7.245706589;6.877215713;6.917887206;7.12736758;4.201903758;3.980807579;3.88514693;3.560143521
35;Monday;7.18869997;6.761545514;6.772271459;6.916749824;7.279862732;6.876181607;6.924179218;7.15819403;4.141183196;3.985952699;3.917495039;3.710600479
56;Tuesday;7.256066391;6.766476275;6.783585171;6.959345629;7.348598416;6.877370244;6.927589983;7.199868114;4.175936842;3.985182538;3.943854671;3.805493099
44;Wednesday;7.251579325;6.775594477;6.792173026;7.005518024;7.371371546;6.883221638;6.932724763;7.180002535;4.013422953;3.985861591;3.959881386;3.956058384
46;Thursday;7.224937184;6.783722281;6.801278004;7.00750346;7.307436796;6.890308812;6.937262005;7.194491061;3.884389901;3.974117923;3.976719459;3.946846806
56;Friday;7.192631517;6.789352863;6.807869056;7.049859263;7.205558933;6.892497653;6.938992353;7.237646708;3.775348861;3.952606277;3.994856675;3.923594189
48;Saturday;7.147710169;6.792309789;6.810326955;7.111637557;7.144271323;6.887371085;6.936859449;7.289984444;3.715939683;3.923052308;4.009643473;3.958154479
40;Sunday;7.106005003;6.79193778;6.809794172;7.154247513;7.098392421;6.878201769;6.930914997;7.336311514;3.699985401;3.889385674;4.020366068;3.99707028
51;Monday;7.097053724;6.78871081;6.805796737;7.200118892;7.120148511;6.866356319;6.922161552;7.36525739;3.682607962;3.855333155;4.013880395;4.212509116
46;Tuesday;7.125950649;6.785177254;6.799669913;7.225425887;7.13904563;6.856835608;6.911893836;7.375411183;3.638185874;3.821532212;3.995139726;4.35407447
47;Wednesday;7.137966501;6.784096377;6.793623823;7.220537001;7.081909386;6.849366971;6.903554019;7.339521701;3.692493183;3.786361232;3.976076822;4.327867425
36;Thursday;7.112005505;6.784250888;6.785451475;7.247091911;7.046877214;6.838492852;6.89244566;7.367977027;3.592388484;3.757018268;3.952446049;4.361105981
34;Friday;7.080510902;6.782938245;6.777883249;7.235499919;6.993046892;6.825921491;6.882367354;7.341797823;3.55372413;3.722520399;3.926022577;4.368645374
36;Saturday;7.058770639;6.779756862;6.771515611;7.21482174;6.96351526;6.810332261;6.872176488;7.329956546;3.595495132;3.687512352;3.897153459;4.368501034
40;Sunday;7.038691942;6.775460498;6.763506822;7.232357743;6.925701328;6.793602877;6.859357102;7.35100683;3.731561387;3.657989729;3.860780523;4.43831171
38;Monday;7.064722305;6.770281616;6.753680099;7.251028679;6.95973917;6.775326405;6.842887683;7.384133572;3.785426791;3.640612779;3.829082761;4.345218114
42;Tuesday;7.029575248;6.767495905;6.747209106;7.198921436;7.021043617;6.760711002;6.828415993;7.33956624;3.686449304;3.629060561;3.798561041;4.30778786
46;Wednesday;7.041605484;6.762502156;6.744491254;7.142635337;7.094412858;6.751486871;6.816869005;7.286196245;3.618620843;3.612052553;3.776153911;4.176091744
52;Thursday;7.067721106;6.758584761;6.743578459;7.113925982;7.167259794;6.748251044;6.807474567;7.248363908;3.531281433;3.591634358;3.758399019;4.091537533
38;Friday;7.069748185;6.756582041;6.746513809;7.058998808;7.230991288;6.750664174;6.80197153;7.191581688;3.332828286;3.566024921;3.755410006;3.867535029
25;Saturday;7.086524628;6.754582454;6.751408727;7.031903112;7.289229575;6.757741471;6.800262132;7.141097354;3.248416326;3.526902653;3.758914328;3.755310415
33;Sunday;7.102124843;6.753550297;6.757897468;7.010846313;7.33840849;6.768781339;6.802464722;7.093341582;3.200572266;3.482837503;3.75215391;3.867948671
30;Monday;7.10918859;6.753336279;6.76441718;7.012324718;7.371379241;6.782943748;6.804439295;7.105983738;3.237472106;3.436967278;3.73941597;3.916024363
49;Tuesday;7.078624646;6.753365858;6.768633157;7.04606703;7.362236904;6.79905895;6.8039198;7.151245901;3.222701297;3.3957386;3.718264709;3.996232136
39;Wednesday;7.042873931;6.751026975;6.77198819;7.058529825;7.334082524;6.814186611;6.801279124;7.190841377;3.275872409;3.355715175;3.690614867;4.049277191
36;Thursday;7.0172201;6.745972675;6.777766323;7.024068437;7.302223428;6.826996373;6.800784124;7.170248283;3.350579304;3.321890402;3.662361291;4.022061128
44;Friday;6.993565624;6.739012747;6.780244057;7.067052953;7.304808445;6.837220671;6.800657379;7.173003185;3.359712201;3.295827103;3.627134505;4.086462448
35;Saturday;6.971807612;6.730497622;6.779585996;7.105408073;7.306188676;6.84745709;6.797115999;7.226677805;3.309792801;3.272999399;3.584662709;4.155860158
47;Sunday;6.959267214;6.720652108;6.780105207;7.082731235;7.296416985;6.857608953;6.797501659;7.178827683;3.337707742;3.249409211;3.537412996;4.189800242
55;Monday;6.970149757;6.710192728;6.778398632;7.106286416;7.334203733;6.866714662;6.800757024;7.146432955;3.311148385;3.230732545;3.490810482;4.149389457
47;Tuesday;6.928516279;6.700891828;6.775463978;7.115611908;7.329647049;6.878071986;6.806069275;7.126601327;3.267377916;3.212907204;3.445598095;4.101042151
39;Wednesday;6.897571046;6.689022367;6.771771041;7.117576;7.257232314;6.888506644;6.813200048;7.11121013;3.217019398;3.194643676;3.40059443;4.069467143
57;Thursday;6.898864433;6.675481826;6.76601866;7.135575534;7.269373404;6.893139333;6.821002244;7.109790365;3.223707263;3.175521627;3.353800603;4.064817399
41;Friday;6.952348465;6.662747246;6.756871226;7.170788827;7.322201556;6.898217309;6.825396604;7.162499046;3.308121696;3.159538841;3.31269463;3.958195959
50;Saturday;6.987369316;6.654692173;6.744199633;7.208462106;7.361012604;6.906811772;6.825906873;7.2218737;3.409827498;3.151847615;3.278568468;3.839949467
52;Sunday;7.042283845;6.650026933;6.729098677;7.23270516;7.409902537;6.917961667;6.82510925;7.24676572;3.633659272;3.153175611;3.249324919;3.758847617
41;Monday;7.056164146;6.65013168;6.714531199;7.218439743;7.456495337;6.93228494;6.827113999;7.217035463;3.531485274;3.171663068;3.229075178;3.632443952
32;Tuesday;7.069018205;6.651909246;6.701367191;7.194700356;7.441450953;6.949403421;6.831700122;7.193394024;3.513114518;3.183149242;3.218613023;3.501840372
29;Wednesday;7.05861056;6.655153268;6.690467248;7.160796458;7.40394606;6.964837142;6.834095234;7.236226292;3.507336374;3.193634497;3.204579468;3.554464539
50;Thursday;7.041456425;6.658118893;6.679205388;7.163975057;7.396606567;6.977044625;6.838008814;7.225900975;3.513034561;3.204095418;3.192050959;3.536121265
45;Friday;7.003208024;6.660322059;6.668719908;7.151114386;7.404182012;6.988174114;6.84390927;7.208242448;3.350015171;3.215198942;3.184229192;3.474805959
43;Saturday;7.019666514;6.66018112;6.661385884;7.105011242;7.385471687;6.999122985;6.855738872;7.137021295;3.297054601;3.214603181;3.183426764;3.379714481
55;Sunday;6.990377049;6.66152369;6.656368471;7.071160239;7.310758867;7.007771214;6.871715824;7.091396605;3.264581491;3.210253044;3.183894547;3.36034964
54;Monday;6.95577217;6.660841965;6.657426033;6.986606507;7.232825477;7.009903647;6.894871418;7.002789095;3.197832188;3.203468644;3.192803658;3.241360239
46;Tuesday;6.923715437;6.657624391;6.659808416;6.967530968;7.190659432;7.0051741;6.922283918;6.952031687;3.113171923;3.191807819;3.195487132;3.323183157
38;Wednesday;6.864385529;6.652094728;6.661774596;6.971032972;7.086868625;6.99626142;6.947324898;6.989522409;3.076553667;3.174405512;3.192749948;3.388097588
45;Thursday;6.831799261;6.64240616;6.662540536;6.982846174;7.051101111;6.979090657;6.966009498;7.076263492;3.082753867;3.15510107;3.184707129;3.446865697
45;Friday;6.809250602;6.630667197;6.660679799;7.01157061;6.989808955;6.959000005;6.979982569;7.134410746;3.226483617;3.137192237;3.17413626;3.465631391
44;Saturday;6.79605249;6.617783674;6.655885104;7.042446939;6.989059887;6.934471393;6.989432148;7.185745033;3.316458451;3.130501663;3.16423662;3.44420175
42;Sunday;6.865786098;6.604546586;6.650219027;7.043583959;7.058423129;6.910050927;6.998876335;7.172267372;3.594626941;3.130865363;3.155359971;3.424515989
42;Monday;6.819372193;6.596850298;6.646723751;7.004678425;7.020640216;6.890736298;7.008385758;7.159649349;3.62034433;3.151513396;3.146061856;3.434445893
46;Tuesday;6.754262413;6.586179684;6.644574177;6.978673465;6.907353507;6.868890658;7.012175344;7.226926602;3.49633356;3.173742625;3.144306287;3.342940013
48;Wednesday;6.694166913;6.571281958;6.640847136;6.990578422;6.829117072;6.839459985;7.010851677;7.280342476;3.362593917;3.186736449;3.138685185;3.407258831
38;Thursday;6.638818317;6.552722613;6.634656976;7.011285137;6.776597198;6.805451185;7.001972284;7.361084943;3.237168799;3.190148162;3.1324814;3.418837255
46;Friday;6.647346433;6.531049745;6.626249034;7.025413907;6.731036164;6.769170435;6.98631221;7.426168109;3.278716642;3.184710469;3.131215122;3.348434081
49;Saturday;6.678032292;6.511013504;6.615466714;7.040394456;6.717446448;6.73154279;6.962415256;7.507457413;3.410061048;3.182123308;3.142878312;3.168621638
45;Sunday;6.706943834;6.494184397;6.605820253;7.008262788;6.752042596;6.695173649;6.935070089;7.520366227;3.532636521;3.188181972;3.163343572;3.053827323
48;Monday;6.71928657;6.480402347;6.593015377;7.037354824;6.822006222;6.663581235;6.906634374;7.50194012;3.480004525;3.20186135;3.182089135;3.091526627
40;Tuesday;6.716198682;6.46847999;6.580466627;7.020370279;6.883727323;6.639178463;6.878821343;7.463875498;3.346126466;3.210511836;3.200747528;3.107154444
37;Wednesday;6.728460684;6.457223003;6.569535364;6.985752988;6.925288424;6.621138184;6.852624579;7.417151527;3.333530323;3.208530933;3.216833288;3.15125294
40;Thursday;6.710391202;6.447664585;6.558784711;6.972164077;6.91405138;6.607771299;6.828375651;7.370292057;3.361848853;3.205213068;3.22039706;3.326214221
38;Friday;6.693864389;6.437556682;6.549516174;6.94125202;6.899308593;6.595084591;6.806510401;7.320015103;3.391452889;3.203971362;3.217937118;3.408196686
46;Saturday;6.708477106;6.426945227;6.541934376;6.907712938;6.909861083;6.582691641;6.787076589;7.270277002;3.522585736;3.205097461;3.211274182;3.464688718
46;Sunday;6.751964709;6.417988844;6.535732036;6.879384058;6.9616062;6.572282455;6.769540573;7.229495868;3.451418179;3.215829977;3.206621741;3.43898329
49;Monday;6.695969535;6.412699994;6.528325977;6.888682754;6.897881689;6.566715051;6.751286027;7.227504988;3.300342377;3.221479732;3.200349438;3.465086499
33;Tuesday;6.607071184;6.403962848;6.519064748;6.906492398;6.807292128;6.557698784;6.730851939;7.245657587;3.223719682;3.216443528;3.197073922;3.422071157
54;Wednesday;6.510028906;6.389604516;6.508172461;6.917426445;6.675673637;6.54353167;6.707474154;7.270480608;3.058025543;3.206113363;3.198650376;3.349284793
52;Thursday;6.442690557;6.369277698;6.495272582;6.928904411;6.647401076;6.521513843;6.683207063;7.261675737;2.859098663;3.184145261;3.200381233;3.336511931
